Year,City,Country,latitude,longitude,attack type,Target Type,Target Sub Type,Target,Weapon Type,Weapon sub type,Terrorist Organization,motive,summary
2008,Dimapur,India,25.906267,93.72759,Assassination,Government (General),Government Building/Facility/Office,Two civilians who allegedly ransacked and set on fire the Ceasefire Monitoring Office of NSCN (IM),Firearms,Unknown Gun Type,National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),The attack took place because an irate mob ransacked and set on fire the ceasefire monitoring office of NSCN(IM).,"05/16/2008: On Friday, National Socialist Council of Nagaland - Isak-Muivah (NSCN-IM) militants shot and killed two civilians after an irate mob ransacked and set on fire the Ceasefire Monitoring Office of NSCN (IM) in Seithekema C village on the outskirts of Dimapur in Nagaland province, India. No claim of responsibility was made for the incident."
2008,Lohardaga district,India,23.43,84.68,Assassination,Government (General),Politician or Political Party Movement/Meeting/Rally,"Mahadeo Sahu, president of the Senah block of the Bharatiya Janata Party (BJP),",Unknown,0,Communist Party of India - Maoist (CPI-Maoist),The attack was carried out because the rebels alleged that Mahadeo Sahu was a police informer.,"05/16/2008: On Friday night, Communist Party of India (Maoist) / Naxalites abducted Mahadeo Sahu, president of the Senah block of the Bharatiya Janata Party (BJP), and two other BJP members in Lohardaga district, Jharkhand province, India. On 05/17/2008 on Saturday, the Maoist rebels killed Mahadeo Sahu by unknown means leaving pamphlets at the spot alleging that he was a police informer while they released the other two hostages without reports of injury. No claim of responsibility was made for the incident."
2008,Neel,India,33.3402,75.198311,Assassination,Police,Police Security Forces/Officers,A police officers house,Explosives/Bombs/Dynamite,Unknown Explosive Type,Unknown,The specific motive for the attack is unknown.,"05/17/2008: On Saturday, five people were killed in an explosion at a policeman's house in Neel, Jammu and Kashmir, India. No group claimed responsibility for the attack."
2008,Murshidabad,India,24.18,88.27,Assassination,Government (General),Election-related,"A polling booth was targeted in Domkol, India",Explosives/Bombs/Dynamite,Other Explosive Type,Unknown,The specific motive for the attack is unknown.,"05/18/2008: On Sunday evening at 2100, in Domkol, Murshidabad, West Bengal, India, assailants threw bombs at a polling booth and stole a ballot box, damaging the booth and destroying several voting ballots but causing no casualties.  No group claimed responsibility."
2008,Narayanpur district,India,19.723535,81.242411,Assassination,Private Citizens & Property,Unnamed Civilian/Unspecified,Twelve civilians,Unknown,0,Maoists,The specific motive for the attack is unknown.,"05/18/2008: On Sunday, in Narayanpur, Chhattisgarh, India, assailants kidnapped 12 civilians from the Dumratai, Vakulvadi, and Khadibahar areas.  No group claimed responsibility, although it was widely believed Maoists were responsible."
2008,Murshidabad,India,24.18,88.27,Assassination,Government (General),Election-related,Civilians at the voting booth,Explosives/Bombs/Dynamite,Other Explosive Type,Unknown,The specific motive for the attack is political in nature.,"05/18/2008: On Sunday afternoon at about 1630, in Domkol, Murshidabad, West Bengal, India, assailants threw bombs and fired upon people waiting in line to vote in local elections, killing one civilian and one child. No damage was reported and the motive in political in nature. No group claimed responsibility."
2008,Sahadiar,India,24.057144,88.583103,Assassination,Private Citizens & Property,Unnamed Civilian/Unspecified,"Civilians were targeted,",Explosives/Bombs/Dynamite,Unknown Explosive Type,Unknown,The specific motive for the attack is unknown.,"05/18/2008: On Sunday, at about noon, in Sahadiar village, Domkol, Murshidabad, West Bengal, India, assailants threw a bomb at people waiting in line to vote in local elections, killing one civilian. No group claimed responsibility."
2008,Khammam,India,17.247049,80.149295,Assassination,Private Citizens & Property,Unnamed Civilian/Unspecified,"The village head in Khammam, India",Unknown,0,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,"05/19/2008: On Monday at about midnight, in Khammam, Andhra Pradesh, India, assailants kidnapped one village head and three civilians from their villages.  On 05/20/2008, the bodies of the village headman and one civilian were recovered.  No group claimed responsibility, although it was widely believed the Communist Party of India-Maoist (CPI-Maoist) was responsible."
2008,Tinsukia,India,27.491929,95.347833,Assassination,Private Citizens & Property,Unnamed Civilian/Unspecified,"Civilians were targeted in Tinsukia town, India",Explosives/Bombs/Dynamite,Grenade,United Liberation Front of Assam (ULFA),The specific motive for the attack is unknown.,"05/19/2008: On Monday evening at about 2020, in Tinsukia town, Tinsukia, Assam, India, assailants threw a grenade at Rani Sati Mandir Path at Barabazar, wounding five civilians.  No group claimed responsibility, although it was widely believed the United Liberation Front of Assam (ULFA) was responsible."
2008,Haorang Sabal,India,24.821331,93.855987,Assassination,Government (General),Government Building/Facility/Office,The development block office located in the constituency of the agriculture minister,Incendiary,Arson/Fire,Unknown,The specific motive for the attack is unknown.,"05/20/2008: On Tuesday night at 21:30, unknown militants attempted to burn down a development block office located in the constituency of the agriculture minister in Haorang Sabal village, Bishenpur district, Manipur province, India, however, firefighters with the help of local villagers managed to put out the fire. No casualties were reported and the building only sustained minor damage from the arson attack. No claim of responsibility was made for the incident."
2008,Leimapokpam,India,24.698796,93.860974,Assassination,Government (General),"Government Personnel (excluding police, military)","The residence of Manipur Agriculture Minister, N. Loken,",Incendiary,Gasoline or Alcohol,Unknown,The specific motive for the attack is unknown.,"05/21/2008: On Wednesday morning at 05:00, suspected militants exploded two LPG gas cylinders after opening the valves at the gate of the residence of Manipur Agriculture Minister, N. Loken, in Leimapokpam village of Bishenpur district, Manipur province, India. As the minister was not at home during the arson attack, no casualties were reported, and the residence only sustained minor damage before authorities put out the fire. No claim of responsibility was made for the incident."
2008,Dimapur,India,25.906267,93.72759,Assassination,Business,0,"Journey Shimray, a trader belonging to the Tangkhul community,",Firearms,Unknown Gun Type,National Socialist Council of Nagaland-Khaplang (NSCN-K),The specific motive for the attack is unknown.,"05/21/2008: On Wednesday afternoon, two National Socialist Council of Nagaland (NSCN-U) militants fired three shots to the head of Journey Shimray, a trader belonging to the Tangkhul community, killing him at the Naga Shopping Arcade supermarket in downtown Dimapur district, Nagaland province, India. No claim of responsibility was made for the incident."
2008,Kotam,India,23.148159,84.372605,Assassination,Business,Retail/Grocery/Bakery,"A shop owned by two brothers, identified as Nijamul Ansari and Ajmul Ansari,",Firearms,Unknown Gun Type,Communist Party of India - Maoist (CPI-Maoist),Police suspect extortion could be the motive behind the attack.,"05/21/2008: On Wednesday, three Communist Party of India (Maoist) / Naxalites opened fire on a shop owned by two brothers, identified as Nijamul Ansari and Ajmul Ansari, killing them and a customer, Mahesh Mahto, and injured another customer, Karampal Munda, in Kotam village of Gumla district, Jharkhand province, India. Police suspect extortion could be the motive behind the attack. No claim of responsibility was made for the incident."
2008,Doda district,India,33.14575,75.548049,Assassination,Private Citizens & Property,Named Civilian,"A civilian, Shamas Din,",Firearms,Unknown Gun Type,Unknown,The specific motive for the attack is unknown.,"05/22/2008: On Thursday, unidentified militants in army uniforms shot a man, Shamas Din, dead at Lal Pani Forest near Muthi, in Doda district of Jammu and Kashmir, India. No claim of responsibility was made for the incident."
2008,Imphal,India,24.770704,93.925678,Assassination,Military,Paramilitary,"A youth, Mohammed Minhasuddin, serving as a driver for the Assam Rifles Military Battalion,",Firearms,Other Gun Type,Unknown,The specific motive for the attack is unknown.,"05/22/2008: On Thursday evening at 20:55, unidentified militants using a double barrel gun shot at and wounded two individuals, a youth, Mohammed Minhasuddin, serving as a driver for the Assam Rifles Military Battalion, and his younger brother, identified as Mohammed Jamiara Khan, in the Samrurou Awang Leikai neighborhood near a bridge at Mayai Lambi of West Imphall district, Manipur province, India. No claim of responsibility was made for the incident."
2008,Yairipok,India,24.680089,94.048449,Assassination,Business,Retail/Grocery/Bakery,A shop belonging to P. Pishak,Explosives/Bombs/Dynamite,Unknown Explosive Type,People's United Liberation Front (PULF),The bombing attack was carried out for extortion purposes.,"05/22/2008: On Thursday, People's United Liberation Front (PULF) militants placed a bomb in the shop of P. Pishak in the neighborhood of Keithel Thongkhong in Yairipok district, Manipur province, India. No casualties were reported. The bombing attack was carried out for extortion purposes as a press release issued on 05/23/2008 on Friday by the group's publicity cell secretary Saroz Khan reported in claiming responsibility for the incident."
2008,Tral,India,33.934218,75.113672,Assassination,Private Citizens & Property,Named Civilian,"A civilian, Abdul Rashid Gojar,",Firearms,Other Gun Type,Unknown,The specific motive for the attack is unknown.,"05/23/2008: On Friday, suspected militants shot at and injured a civilian, Abdul Rashid Gojar, in the Tral area of Pulwama district, Jammu and Kashmir province, India. No claim of responsibility was made for the incident."
2008,Ukhrul,India,25.099663,94.360849,Assassination,Unknown,0,The target was unknown.,Explosives/Bombs/Dynamite,Unknown Explosive Type,Naga Peopleﾒs Council (NPC),The specific motive for the attack is unknown.,"05/23/2008: On Friday morning at 11:00, an IED suspected to be planted by the Naga Peopleﾒs Council (NPC) exploded at Viewland in the Ukhrul district of Manipur province, India. No casualties were reported, however, and no claim of responsibility was made for the incident."
2008,Nakathalguri,India,27.375538,95.276902,Assassination,Private Citizens & Property,Named Civilian,Dhaneswar Moran,Firearms,Unknown Gun Type,United Liberation Front of Assam (ULFA),Police said Dhaneswar Moran might have been gunned down for allegedly serving as an army informer.,"05/24/2008: On Saturday, suspected United Liberation Front of Asom (ULFA) militants shot dead a civilian, identified as Dhaneswar Moran, in Nakathalguri village of Tinsukia district, Assam province, India. Police said Dhaneswar Moran might have been gunned down for allegedly serving as an army informer. No claim of responsibility was made for the incident."
2008,Imphal,India,24.815897,93.922828,Assassination,Business,Medical/Pharmaceutical,The RIMS hospital director,Explosives/Bombs/Dynamite,Time Fuse,Kangleipak Communist Party (KCP),The specific motive for the attack is unknown.,"05/25/2008: On Sunday night, suspected Kangleipak Communist Party (KCP) militants set off a timed bomb in the pathology department of the RIMS hospital next to the office of the RIMS Director in Imphal, Manipur province, India. Although no casualties were reported, the explosion caused heavy damages on the doors and office buildings, including the office of the RIMS Director. The hospital had reported receiving threats from KCP militants prior to the bombing attack, although no claim of responsibility was made for the incident."
2008,Yaripok,India,24.67,94.07,Assassination,Business,Retail/Grocery/Bakery,The shop next to P. Pishak at Yairipok Keithel,Explosives/Bombs/Dynamite,Grenade,People's United Liberation Front (PULF),The attack was carried out for extortion purposes.,"05/25/2008: On Sunday, suspected People's United Liberation Front (PULF) militants planted a bomb containing a grenade in the Yairi-pok Bazar in Imphal, Manipur province, India, at a shop next to P. Pishak at Yairipok Keithel, who was targeted in a previous bombing attack by PULF militants on 05/22/2008. No casualties were reported as Assam Rifles troops located and defused the bomb prior to detonation. No claim of responsibility was made for the incident, which was suspected to be carried to threaten shopkeepers for not making extortion payments."
2008,Malkangiri district,India,18.364195,81.892418,Assassination,Government (General),Politician or Political Party Movement/Meeting/Rally,"Prabir Mohanty, the district secretary of Biju Janata Dal party (BJD),",Firearms,Unknown Gun Type,Maoists,The specific motive for the attack is unknown.,"05/26/2008: On Monday, Prabir Mohanty, the district secretary of Biju Janata Dal party (BJD), was abducted by gunpoint by three armed Communist Party of India (Maoist)-Naxalites from MV-79 village in Malkangiri district, Orissa province, India. On 05/27/2008 on Tuesday, Mohanty was gunned down by the Maoist rebels in a forest in Malkangiri district, Orissa province, India. On 05/30/2008 on Friday, Maoists claimed responsibility for the abduction attack and threatened to kill the remaining family members of Mohanty."
2008,Dudhnoi,India,25.983635,90.782949,Assassination,Business,Construction,"Surendra Paul, a  Border Roads Organization driver,",Firearms,Unknown Gun Type,United Liberation Front of Assam (ULFA),The specific motive for the attack is unknown.,"05/27/2008: On Tuesday night, a  Border Roads Organization driver, Surendra Paul, who engaged in the construction work of National Highway-62, was shot dead by four United Liberation Front of Assam (ULFA) militants who were following him in another vehicle near Dudhnoi on National Highway-62 in the Goalpara district, Assam province, India. Two passengers riding with Paul managed to escape unhurt. No claim of responsibility was made for the incident."
2008,Batwari,India,25.381147,86.465164,Assassination,Private Citizens & Property,Named Civilian,"Subuk Paswa, a community watchman,",Melee,Knife or Other Sharp Object,Communist Party of India - Maoist (CPI-Maoist),"The rebels carried out the attack, calling an impromptu strike to protest against the recent arrest of some of their leaders, distributed leaflets in villages and rural towns, saying civilians with no ties to the movement were being tortured by the police","05/27/2008: On Tuesday, 100 Communist Party of India (Maoist) / Naxalites militants stormed the residence of Subuk Paswa, a community watchman, tied his limbs, dragged him out to the street and slit his throat in public with a sharp weapon in Batwari village of Munger district, Bihar province, India, during a day-long strike in Bihar state. The Maoist rebels said they had called an impromptu strike to protest against the recent arrest of some of their leaders, distributed leaflets in villages and rural towns, saying civilians with no ties to the movement were being tortured by the police for information."
2008,Unknown,India,25.090798,85.311177,Assassination,Police,Police Security Forces/Officers,An Indian policeman,Unknown,0,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,"05/27/2008: On Tuesday, a policeman was abducted and killed by CPI-Maoists in a remote village in state of Bihar, India."
2008,Dimapur,India,25.906267,93.72759,Assassination,Terrorists/Non-State Militia,Terrorist,"A militant of the National Socialist Council of Nagaland - Khaplang (NSCN - K), Zakaito Zhimomi,",Firearms,Unknown Gun Type,National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),The specific motive for the attack is unknown.,"05/28/2008: On Wednesday, a civilian, Vihugha Aomi, and a militant of the National Socialist Council of Nagaland - Khaplang (NSCN - K), Zakaito Zhimomi, were allegedly abducted from Showuba village near Vihokhu camp of Dimapur district, Nagaland province, India, and later shot dead by the National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM) militants who also burned the motorbike that the two hostages were riding. No claim of responsibility was made for the incident."
2008,Katekalyan,India,18.794653,81.622688,Assassination,Police,Police Security Forces/Officers,Central Reserve Police troopers,Firearms,Unknown Gun Type,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,"05/30/2008: On Friday, a Central Reserve Police Force trooper was killed and another sustained injuries when Communist Party of India-Maoist militants attacked them at the Katekalyan village's weekly market in the Dantewada district of India."
2008,Narganjo,India,24.744071,86.457931,Assassination,Transportation,Train/Train Tracks/Trolley,A Patna-Howrah railway line,Explosives/Bombs/Dynamite,Unknown Explosive Type,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,"06/02/2008: On Monday, at 0320, Communist Party of India Maoists blew up a Patna-Howrah railway line between Narganjo and Chorparan station under Jhajha-Jassideeh section of Eastern Railway in Jamui, Bihar, India. No casualties were reported."
2008,Kharagpur,India,22.342947,87.304564,Assassination,Police,"Police Building (headquarters, station, school)",The office of Kharagpur sub-divisional officer A.K. Singh,Explosives/Bombs/Dynamite,Dynamite/TNT,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,"06/02/2008: On Monday, over a hundred Communist Party of India Maoist's blew up a portion of the office of Kharagpur sub-divisional officer A.K. Singh in Kharagpur, West Bengal, India. Dynamite was used in the blast, which destroyed property and records in the office."
2008,Dimapur,India,25.906267,93.72759,Assassination,Terrorists/Non-State Militia,Terrorist,Two National Socialist Council of Nagaland Isak Muivah militants,Firearms,Unknown Gun Type,Unknown,The specific motive for the attack is unknown.,"06/02/2008: On Monday, at 0800, unidentified militants abducted and shot dead two National Socialist Council of Nagaland Isak Muivah militants in the East Block near Dhansiri new bridge in Dimapur, Nagaland, India."
2008,Narayanpur district,India,19.723535,81.242411,Assassination,Utilities,Electricity,Fourteen electricity poles,Melee,Blunt Object,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,"06/03/2008: On Tuesday, 25 - 30 Communist Party of India Maoist militants pulled down 14 electricity poles in the Mahimangwadi and Chotedonagar area on the Orcha Road in Narayanpur, Chhattisgarh, India. No casualties were reported."
2008,Thane,India,19.218331,72.97809,Assassination,Business,Entertainment/Cultural/Stadium/Casino,Gadkari Theatre,Explosives/Bombs/Dynamite,Unknown Explosive Type,Unknown,The specific motive for the attack is unknown.,"06/04/2008: On Wednesday, at 1610, an IED wrapped in a plastic bag and placed on a bicycle detonated in an underground car parking lot for Gadkari Theatre in Thane, Maharashtra, India. Five people were injured in the explosion. No group claimed responsibility for the attack."
2008,Dimapur,India,25.906267,93.72759,Assassination,Terrorists/Non-State Militia,Terrorist,The residence of a National Socialist Council of Nagaland - Isak Muivah lieutenant colonel,Incendiary,Arson/Fire,Unknown,The specific motive for the attack is unknown.,"06/04/2008: On Wednesday, unknown individuals set fire to the residence of a National Socialist Council of Nagaland - Isak Muivah lieutenant colonel in Purana Bazar in Dimapur, Nagaland, India."
2008,Kangan,India,34.264018,74.901055,Assassination,Police,"Police Building (headquarters, station, school)",The family quarters of Ganderbal police station,Explosives/Bombs/Dynamite,Grenade,Unknown,The specific motive for the attack is unknown.,"06/04/2008: On Wednesday, unidentified militants threw a grenade toward the family quarters of Ganderbal police station in Kangan, Jammu and Kashmir, India. No casualties or damages were reported."
2008,Imphal,India,24.806607,93.959309,Assassination,Private Citizens & Property,Unnamed Civilian/Unspecified,A civilian,Firearms,Unknown Gun Type,Unknown,The militants claimed the victim was being punished for being a police informer.,"06/05/2008: On Thursday, an unidentified person was shot dead by suspected militants near Porompat Police Station in Imphal East, Manipur, India. The militants claimed, through a slip of paper left in the wallet of the victim, that he was being punished for being a police informer."
2008,Chandel,India,24.33168,94.000705,Assassination,Military,"Military Personnel (soldiers, troops, officers, forces)",Assam Rifles personnel,Explosives/Bombs/Dynamite,Unknown Explosive Type,Unknown,The specific motive for the attack is unknown.,"06/05/2008: On Thursday, an Assam Rifles personnel was killed when an IED planted by unknown militants exploded at Ralugat village in Chandel, Manipur, India. No group claimed responsibility for the blast."
2008,Barsur,India,19.134662,81.38943,Assassination,Utilities,Electricity,A power supply tower in Barsur,Explosives/Bombs/Dynamite,Unknown Explosive Type,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,"06/05/2008: On Thursday, at 0700, Communist Party of India Maoists blasted a high tension 220-KV power supply tower in Barsur, Dantewada, Chhattisgarh, India. No casualties were reported."
2008,Gopalganj,India,26.468291,84.45252,Assassination,Government (General),"Government Personnel (excluding police, military)",Railway Minister Lalu Prasad,Explosives/Bombs/Dynamite,Unknown Explosive Type,Unknown,The specific motive for the attack is unknown.,"06/05/2008: On Thursday, a child was killed while another person sustained serious injuries when a bomb exploded in Hajiyapur locality near Railway Minister Lalu Prasad's house in Gopalganj, Bihar, India. Police also recovered and safely defused another live bomb at the same location. No claim of responsibility was made for the incident."
2008,Dantewada,India,18.895394,81.351442,Assassination,Utilities,Electricity,A power supply tower,Explosives/Bombs/Dynamite,Unknown Explosive Type,Naxalites,The specific motive for the attack is unknown.,"06/05/2008: On Thursday, at 0700, Communist Party of India Maoists blasted a high tension 220-KV power supply tower in Jharaghati, Dantewada, Chhattisgarh, India. No casualties were reported."
2008,Sorupali,India,19.283907,83.354933,Assassination,Government (General),Politician or Political Party Movement/Meeting/Rally,"Niranjan Bidika, a leader of the ruling Biju Janata Dal,",Firearms,Unknown Gun Type,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,"06/07/2008: On Saturday, at 2200, Communist Party of India Maoists shot dead Niranjan Bidika, leader of the ruling Biju Janata Dal, in Sorupali village under Bandhugaon block in Koraput, Orissa, India."
2008,Durg,India,21.19,81.28,Assassination,Police,Police Security Forces/Officers,Central Industrial Security Force personnel,Explosives/Bombs/Dynamite,Land Mine,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,"06/08/2008: On Sunday, a landmine blast planted by Communist Party of India Maoists killed three Central Industrial Security Force personnel and injured two others near Mahamaya mines in Durg, Chhattisgarh, India."
2008,Wanjing,India,24.59935,94.039038,Assassination,Private Citizens & Property,Farmer,"Sanasam Thoiba, a farmer,",Explosives/Bombs/Dynamite,Unknown Explosive Type,Unknown,The specific motive for the attack is unknown.,"06/09/2008: On Monday, an improvised explosive device exploded in a farmer's field near a Border Security Force camp at Wangjing in Thoubal, Manipur, India. The farmer, Sanasam Thoiba, was killed in the blast. No group claimed responsibility."
2008,Bishnupur,India,24.628724,93.761325,Assassination,Private Citizens & Property,"Procession/Gathering (funeral, wedding, birthday, religious)",A wedding procession,Firearms,Unknown Gun Type,Unknown,The specific motive for the attack is unknown.,"06/09/2008: On Monday, at least six people were wounded when suspected militants opened fire upon a vehicle in a wedding procession near a bus stand in front of the UBI bank in Bishenpur, Manipur, India. No group claimed responsibility for the attack."
2008,Bacheli,India,18.700958,81.24913,Assassination,Business,Mining,Twenty two tucks belonging to Essar Steel plant,Incendiary,Arson/Fire,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,"06/09/2008: On Monday, at 1930, a group of 200 armed Communist Party of India Maoists stormed the industrial pocket at Bacheli village near Kirandole in Dantewada, Chhattisgarh, India. The Maoists burnt 22 trucks meant for transporting iron-ore for the Essar Steel plant. No casualties were reported."
2008,Dantewada district,India,18.9,81.35,Assassination,Transportation,Train/Train Tracks/Trolley,A stretch of the Kirandole rail line,Sabotage Equipment,0,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,"06/09/2008: On Monday, Communist Party of India Maoists removed a stretch of the Kirandole rail line on the Bailadial-Vishakhapatnam section in Dantewada, Chhattisgarh, India. The sabotage resulted in the derailment of two engines. No casualties were reported."
2008,Keonjhar district,India,21.63869,85.606944,Assassination,NGO,Domestic NGO,The office of Viswagrama Chetana Samaj,Firearms,Unknown Gun Type,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,"06/11/2008: On Wednesday, at 2300, about 15 Communist Party of India Maoists, armed with firearms, attacked the office of Viswagrama Chetana Samaj at Anlapada village under Ghasipura block in Keonjhar, Orissa, India. More than 10 people were injured in the attack. The Maoists then set fire to documents and a tea stall."
2008,Keonjhar district,India,21.63869,85.606944,Assassination,NGO,Domestic NGO,The office of Viswagrama Chetana Samaj,Incendiary,Arson/Fire,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,"06/11/2008: On Wednesday, at 2300, about 15 Communist Party of India Maoists, armed with firearms, attacked the office of Viswagrama Chetana Samaj at Anlapada village under Ghasipura block in Keonjhar, Orissa, India. The Maoists set fire to almost all of the documents and a tea stall next to the office. No casualties were reported."
2008,Nartiang,India,25.579475,92.219977,Assassination,Religious Figures/Institutions,Affiliated Institution,Durga Temple at Nartiang in Meghalaya's Jaintia Hills district,Explosives/Bombs/Dynamite,Other Explosive Type,Unknown,The specific motive for the attack is unknown.,"06/11/2008: On Wednesday night at about 0120, in Nartiang village, Jaintia Hills, Meghalaya, India, assailants detonated a bomb near the living quarters of the Durga temple, wounding two civilians and two children and damaging the living quarters. No group claimed responsibility."
2008,Imphal,India,24.8086,93.948309,Assassination,Police,Police Security Forces/Officers,The residence of Deputy Inspector General Arms Police-II L. Khaijamang Haokip,Explosives/Bombs/Dynamite,Grenade,Kuki Liberation Army (KLA),The attack was allegedly a warning to the Deputy Inspector General for monetary demands.,"06/12/2008: On Thursday, suspected militants exploded a Chinese hand grenade inside the residence of Deputy Inspector General of Arms Police-II L. Khaijamang Haokip at New Lambulane in Imphal, Manipur, India. Part of the grenade was recovered with the words CF-90 written on it. Furniture and flower pots were damaged in the explosion but no casualties were reported. Khaijamang has received threats from the Kuki Liberation Army before the attack."
2008,Dantewada district,India,18.9,81.35,Assassination,NGO,Domestic NGO,A team from the National Human Rights Commission,Firearms,Unknown Gun Type,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,"06/12/2008: On Thursday, Communist Party of India Maoists attacked a visiting team of the National Human Rights Commission in a forest 500 kilometers south of Dantewada, Chhattisgarh, India. Police escorting the team fought an hour-long gun battle with the extremists. No casualties were reported."
2008,Imphal,India,24.817011,93.936844,Assassination,Private Citizens & Property,Laborer (General)/Occupation Identified,"Laishram Ibelei, a womani meira paibi leader,",Firearms,Unknown Gun Type,Kanglei Yawol Kanna Lup (KYKL),The specific motive for the attack is unknown.,"06/13/2008: On Friday, suspected Kanglei Yawol Kanna Lup militants abducted Laishram Ibelei, a womani meira paibi leader, in Imphal, Manipur, India. Ibelei was abandoned after the militants shot her in the left calf on the evening of 06/15/2008."
2008,Morgaon,India,18.278236,74.317413,Assassination,Private Citizens & Property,Named Civilian,"Anandrao Koram, a surrendered Maoist militant,",Melee,Knife or Other Sharp Object,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,"06/14/2008: On Saturday night, in Murgaon, Gadchiroli, Maharashtra, India, about 50 assailants assaulted and killed one surrendered Maoist militant, Anandrao Koram. Assailants dragged Koram from his house, tied him to a tree and beheaded him. No group claimed responsibility, but it was widely believed a Maoist faction was responsible."
2008,Barki Murhai,India,25.151792,84.981627,Assassination,Business,Construction,Two JVC tractors and three tractor-trolleys,Incendiary,Arson/Fire,Communist Party of India - Maoist (CPI-Maoist),The site was attacked for not making extortion payments to the militants.,"06/15/2008: On Sunday, 50 armed militants of the Communist Party of India - Maoist's raided a work site of the Pradhan Mantri Gram Sadak Yojna and set fire to road construction machinery near Barki Murhai village in Jehanabad, Bihar, India. They left a note behind saying that the site was attacked for not making extortion payment. No casualties were reported."
2008,Tundi,India,24.404149,86.326267,Assassination,Transportation,Bridge/Car Tunnel,The bridge between Dhanbad and Giridih,Explosives/Bombs/Dynamite,Other Explosive Type,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,"06/16/2008: On Monday, at 0100, Communist Party of India Maoists blew up a portion of a road bridge near Tundi in Dhanbad, Jharkhand, India. Cane bombs were used in the attack. No casualties were reported."
2008,Koder,India,19.137282,81.554716,Assassination,Private Citizens & Property,Named Civilian,Laxman Parlipal,Melee,Knife or Other Sharp Object,Naxalites,The specific motive for the attack is unknown.,"06/16/2008: On Monday, Communist Party of India Maoists stormed a marriage function and killed the bridegroom, Laxman Parlipal, by slitting his throat before wedding guests in Koder village of Bijapur, Chhattisgarh, India."
2008,Itanagar,India,27.086765,93.60872,Assassination,Government (General),"Government Personnel (excluding police, military)","Getam Apang, son of former Arunachal Pradesh Chief Minister Gegong Apang, and his music teacher",Unknown,0,Unknown,The specific motive for the attack is unknown. but ransom is suspected.,"06/18/2008: On Wednesday, at 2030, Getam Apang, son of former Arunachal Pradesh Chief Minister Gegong Apang, and his music teacher were abducted near his residence in Itanagar, Arunachal Pradesh, India. The family received a phone call from the abductors, who are suspected militants, but no information was released. No group claimed responsibility for the abduction and no casualties were reported."
2008,Wangoi,India,24.67517,93.900081,Assassination,Government (General),"Government Personnel (excluding police, military)","The residence of Salam Joy, member of the state legislative assembly from Wangoi Assembly Constituency,",Firearms,Unknown Gun Type,Unknown,The specific motive for the attack is unknown.,"06/19/2008: On Thursday, at 2300, suspected militants opened fire at the residence of Salam Joy, a member of the state legislative assembly from Wangoi Assemnly Constituency, at Samurou in Wangoi, Manipur, India. No group claimed responsibility for the attack and no one was injured."
2008,Budgam,India,34.021244,74.722282,Assassination,Private Citizens & Property,House/Apartment/Residence,The residence of Ghulam Mohiudin Malik,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",Unknown,The specific motive for the attack is unknown.,"06/19/2008: On Thursday, Ghulam Mohiudin Malik was injured when a shell exploded in his house in Budgam, Jammu and Kashmir, India. No group claimed responsibility for the attack."
2008,Ranchi,India,23.369968,85.325012,Assassination,Transportation,Train/Train Tracks/Trolley,Railway tracks between Pokla and Bakaspur,Explosives/Bombs/Dynamite,Unknown Explosive Type,People's Liberation Front of India,The specific motive for the attack is unknown.,"06/20/2008: On Friday, Communist Party of India Maoists blew up railway tracks between Pokla and Bakaspur in Ranchi, Jharkhand, India. A goods train was derailed as a result of the blast. No casualties were reported."
2008,Imphal,India,24.817011,93.936844,Assassination,Government (General),"Government Personnel (excluding police, military)","A Manipur Public Works Department engineer, B. Kunjeshwar Wangkhei,",Firearms,Unknown Gun Type,People's Revolutionary Party of Kangleipak (PREPAK),Police suspect that the attack could be linked to some demands made by the militant outfit.,"06/20/2008: On Friday, a People's Revolutionary Party of Kangleipak militant shot and wounded a Manipur Public Works Department engineer, B. Kunjeshwar Wangkhei, in Imphal East, Manipur, India."
